"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
40785.7,22346.3,119977,41825.3,31599.4,97227.8,65.8532,164.423,1.62935,315
54272.6,31015.6,121417,40042.5,32941.5,96118.9,23.1128,1080.71,1.62943,316
21215.4,12256.2,110083,41530.3,29379.8,96451.4,120.053,411.739,1.63675,317
39633.9,21355.7,121908,49289,36031.8,101238,19.9123,189.269,1.64699,318
36965.2,21192,115448,52704.2,39423.4,98404.2,20.6235,320.739,1.6753,320
35289.2,18408.7,120457,43191.2,32583.7,97442.4,92.2663,396.134,1.67708,321
75615.5,42040.1,129338,62991.6,47200.6,104625,110.478,475.767,1.73564,322
42493,23477.7,122209,41277.6,30995.3,97537.9,71.5377,246.157,1.75186,323
71505.7,39269.6,128280,53478.2,40716.4,101138,133.604,469.947,1.75615,325
69045.9,36692.5,130998,72591.5,54289.9,105094,95.1213,448.952,1.78235,327
34822.1,18643,120249,47034.2,34193.4,100657,56.6639,310.699,1.79313,328
68003.6,37329.2,124847,52068.2,41391.4,100033,112.046,320.791,1.79329,329
39767.8,24607.3,122137,53843.4,38985.7,106500,110.652,294.379,1.80422,330
69133.2,38858.1,127511,61993.5,49983.3,99972.7,89.818,399.664,1.81635,331
78211.2,41939.7,130695,60877,44815.9,104911,122.024,591.302,1.8397,332
28933,15738.1,122137,44844,30547.6,104163,102.398,205.945,1.84812,333
46277.6,25833,123627,54517.4,39827.5,103612,80.2474,381.465,1.86526,337
32477.5,16886.2,120161,56369.3,41809.3,103111,88.4185,277.098,1.86567,338
35229.1,19203.2,117151,38308.5,29765.7,94341.7,71.8887,203.62,1.86844,339
41022.3,22395.5,124412,50604.2,37656.1,103821,105.073,341.174,1.87227,340
56651.8,30578,132301,80416.4,53906.5,113844,215.106,275.553,1.8723,341
41408.8,23264.7,120744,53691.1,41790.5,100150,50.3799,434.299,1.87391,342
31022.2,16939,119914,55362.6,41889,101022,59.2725,367.586,1.88543,343
33053.5,16459,128547,55283.3,36887.3,109920,59.806,372.13,1.88715,344
37944.2,24670.1,109995,30499.9,24976.3,87937.2,23.3499,405.783,1.88779,345
39919.1,21462.1,124645,56963.1,45132.6,103828,153.406,440.578,1.89334,346
36282,21819.3,112131,40724.6,35188.1,90642.3,28.0323,361.468,1.89695,347
26155.7,15662.9,111422,42755.2,35831.4,93093.1,40.1245,525.735,1.89989,348
25213.7,17212.9,105446,31542.7,29189.4,82449.7,76.3911,427.239,1.90294,349
39267.7,21740.2,121769,57136.2,41380.4,103449,119.589,299.525,1.90929,350
33649.3,18708.9,126620,72661.4,49410.3,113176,193.304,445.512,1.91061,351
64921.5,33318.2,134963,70418.5,50934.9,109339,65.6161,358.17,1.91372,352
41875,23101.6,118629,50749.1,38526.5,100114,111.175,256.225,1.91444,353
31735.4,17192.9,117324,41537.8,30445.9,100071,71.3622,294.379,1.91464,354
66806.8,33284.4,135112,77742.7,49555.1,114999,123.01,293.689,1.92094,355
57707.8,30856.2,131176,78567.8,62732.2,107257,89.1766,315.087,1.9212,356
51559.8,28076.4,121029,42311,31822.6,96811.9,71.3622,186.231,1.92311,357
41939.1,25284.5,125306,67671.7,54459.9,104481,148.909,391.977,1.93812,358
41758.3,23353.9,119753,45426.8,36697.8,95652.6,106.003,306.73,1.94057,360
54521.2,28028.5,133708,66715.9,46834.1,109656,86.6686,393.744,1.95063,361
53710.1,31815.5,120708,39226.6,32009.6,92487.3,67.6167,117.936,1.95067,362
67658.1,33380.2,141578,66185.2,40810.2,117237,84.6846,327.753,1.9577,364
41298.2,21956.1,125317,51488.1,38172.2,102405,67.3825,267.02,1.95944,365
39673.5,23668.8,118310,50075.1,39283.1,97549.5,46.8823,280.347,1.96018,366
37647.3,20303.3,123543,55711.3,40457.6,104736,141.002,328.386,1.96466,367
43119.8,23249.8,127073,68238.3,51015.6,107678,137.767,586.184,1.98779,368
35168,18823.7,139155,83871.8,49729.7,121813,117.269,385.788,2.00554,369
30941.3,17451.6,117062,40374.7,30868,96682.6,43.207,196.368,2.00647,370
37295.4,22303.7,113646,36801.7,29370.9,90970.3,72.766,369.937,2.014,372
38932.1,21536.8,123404,59986.2,42121.4,103587,76.5664,215.341,2.01448,373
79495.7,43741.6,130878,66509.9,50388.1,103632,124.632,455.21,2.0286,376
63729.4,34755.2,127745,83867.4,60494.1,126677,148.044,524.171,2.04307,378
40254,23727.6,119615,37095.7,29307.5,92894.9,83.1087,525.584,2.05458,379
56853.2,30430.7,125149,49769,34114.1,104224,140.598,278.909,2.06054,380
35000,18225.6,127240,70154.8,49549,110266,70.7771,298.889,2.06073,381
52259.3,26254,130948,70486.5,55021.4,107305,107.224,317.887,2.06809,382
32310.1,17875.8,121510,52396.7,41473.8,100576,113.613,321.9,2.07019,383
32470.6,20187.4,112184,44592.8,39030.6,90421.5,109.78,854.772,2.08025,384
60201.3,33323.6,131653,68526.3,51349.8,106473,38.1091,1177.56,2.08655,385
53918.1,27063.3,137896,88550.7,54149,117929,130.191,427.445,2.09138,386
43589.3,23700.6,123944,54523.9,39804.2,103771,60.221,274.168,2.0921,387
47006.7,26755.8,120807,38551.4,32243.5,91430.6,44.689,337.967,2.10689,389
32065.8,16599.1,120141,48310.3,31486.7,107829,81.5906,510.324,2.11649,391
71320.6,40709.2,127568,74767,58183.9,104315,120.169,496.839,2.12804,393
45662.5,26343.5,124245,54000,45117.4,99973.9,109.839,290.716,2.13451,394
73373.1,37785.5,131068,73716.3,52160.5,108282,155.192,479.745,2.1398,395
39025.9,21509.9,120741,47447.6,35973.1,100686,55.1819,207.242,2.15094,396
27396,22078.2,101837,51966.4,46748.5,93302,186.437,588.57,2.15562,397
60831.6,34297.6,123852,49287.8,37809,98207.4,63.956,537.119,2.15597,398
41960.9,22925.1,128838,74127.8,51259.2,111318,135.975,297.616,2.15889,399
47800.2,26797.9,129286,75425.3,52048.7,114019,92.0915,483.974,2.16358,400
35141.6,19943.6,120578,43127.5,29881.3,103471,63.3039,232.359,2.17238,402
36330.6,20125.5,122036,58247,41859.6,107402,143.601,336.968,2.176,403
30824.1,16735.2,116679,57466.1,41290,103325,99.0808,197.451,2.17609,404
45261.7,24075.3,139204,89409.6,47582.1,130283,63.541,370.198,2.17953,405
43260.6,25069,121409,42735.1,30624.5,100050,97.1014,421.045,2.18545,406
48198.3,25976.7,123527,48211.4,31245.6,104348,42.9699,256.439,2.18588,407
72436.8,40271.7,135309,76250.7,58368.7,109666,128.223,561.847,2.19346,408
68481.1,38015,126701,55261.9,41834.6,100628,115.413,441.503,2.19925,409
