sar,type,mean,sigma
7.399143985523246,peripheral,34,40
7.399368884797763,uniform,13,35
7.399430210259523,peripheral,31,17
7.399558040802706,uniform,38,21
7.39981359688372,bimodal,10,50
7.40063859356676,bimodal,43,38
7.400748416833681,peripheral,45,42
7.400989724791756,peripheral,11,20
7.401405512856094,uniform,11,5
7.401631104374028,bimodal,2,27
7.4019943099199885,bimodal,13,29
7.4027397339470005,peripheral,33,34
7.402804173529612,peripheral,8,6
7.403734522855381,bimodal,34,19
7.404368530221211,bimodal,1,18
7.404750301095106,bimodal,45,32
7.404862799126458,peripheral,33,17
7.4067304942877366,peripheral,29,15
7.4071263876402345,uniform,37,47
7.4071991032328,bimodal,1,3
7.407319084956322,bimodal,26,39
7.407785168588324,uniform,6,6
7.407832748257132,peripheral,2,44
7.408463582866846,peripheral,3,7
7.408525419321237,peripheral,43,27
7.408915953705854,bimodal,16,31
7.409208541697971,uniform,2,4
7.409263691354452,bimodal,45,40
7.40964577843206,bimodal,5,42
7.41009969728363,uniform,27,12
7.410218203983148,peripheral,49,49
7.410505123122991,uniform,47,27
7.411074806708046,bimodal,36,36
7.411857134848438,bimodal,44,11
7.412174323211701,bimodal,34,32
7.412396582284819,peripheral,11,32
7.413339726188829,bimodal,25,41
7.413459221025712,peripheral,40,42
7.413848891081229,uniform,28,18
7.4138728057602945,uniform,26,26
7.414025907305879,uniform,38,37
7.414350387151949,uniform,47,1
7.414358928180511,bimodal,47,16
7.4145912301694175,uniform,36,9
7.414706060313775,peripheral,16,46
7.415243891826389,bimodal,2,4
7.4153731326252315,peripheral,42,20
7.417150877792379,bimodal,14,29
7.417994713544637,peripheral,48,1
7.41809623384759,peripheral,48,25
7.418617887525038,uniform,15,22
7.419462559485631,bimodal,46,36
7.419578863078079,uniform,48,26
7.419653435887327,bimodal,12,10
7.420598757757299,uniform,16,34
7.420923415167836,bimodal,32,31
7.420988697213701,uniform,27,46
7.421267865254271,uniform,12,43
7.421807916602794,peripheral,8,32
7.42213593805778,uniform,11,8
7.422368773894346,peripheral,11,8
7.422679936734436,uniform,47,39
7.42293105970467,peripheral,31,12
7.423137648027774,bimodal,35,45
7.4234532483343925,uniform,17,32
7.42394866089807,uniform,29,14
7.424296485459436,uniform,5,2
7.424509507790737,bimodal,48,35
7.424928015775694,uniform,11,20
7.425220969856145,uniform,35,33
7.425346035784595,peripheral,12,37
7.425572877094888,uniform,47,15
7.425732124703837,bimodal,4,5
7.425784494209775,bimodal,4,10
7.4263657070888955,uniform,24,27
7.426663347285331,peripheral,22,18
7.426875275064779,bimodal,48,3
7.427717925819529,uniform,22,45
7.42804583606819,bimodal,24,15
7.428757631262804,uniform,9,13
7.429204465112983,bimodal,10,18
7.429633459487372,peripheral,29,20
7.429730107558716,bimodal,35,13
7.430316606626728,bimodal,44,50
7.431696838564295,peripheral,39,37
7.431844982354883,uniform,35,21
7.431854488688029,peripheral,7,43
7.432107936710638,bimodal,15,37
7.43213521766913,peripheral,3,47
7.432200031632708,bimodal,27,20
7.432346179458376,bimodal,32,17
7.432985150786574,bimodal,42,16
7.433109854371497,peripheral,35,14
7.433384088461807,bimodal,25,20
7.433870634821219,uniform,22,23
7.434344326609454,uniform,42,50
7.436549842416833,peripheral,24,49
7.437638661823753,uniform,22,44
7.43891007678273,bimodal,15,31
7.439379827541853,bimodal,29,25
7.43996920305844,uniform,14,28
7.4400595352722485,uniform,3,36
7.440431641598714,bimodal,12,26
7.440705729427439,uniform,34,24
7.441406499271591,uniform,39,29
7.441951827232232,bimodal,32,40
7.442166644253912,peripheral,49,15
7.442925394949951,peripheral,45,31
7.443225437457791,peripheral,50,39
7.443344832996396,bimodal,39,41
7.443513268321976,bimodal,29,31
7.443633775624206,uniform,24,14
7.443654333655166,bimodal,8,8
7.443809276402987,uniform,36,40
7.444373275787529,bimodal,19,20
7.445071409614185,bimodal,34,30
7.4456321571993405,central,0,8
7.446414402591092,uniform,12,4
7.446665573053567,uniform,46,14
7.446726823520562,uniform,4,1
7.4467972493718335,bimodal,4,19
7.447536627426822,peripheral,18,17
7.447586029519672,bimodal,5,39
7.4477143904136796,uniform,8,5
7.448078864505616,uniform,46,4
7.448295120877741,bimodal,39,14
7.449045644011168,peripheral,19,49
7.449998847619726,bimodal,44,42
7.45054945550039,peripheral,10,20
7.450645856837057,bimodal,25,30
7.450694648452822,uniform,34,11
7.450700006202183,peripheral,29,47
7.451418596258261,bimodal,44,29
7.451768996241987,peripheral,3,21
7.4520081348742755,uniform,35,39
7.4521594549489425,uniform,34,50
7.4524158518828525,bimodal,13,39
7.452693374526273,bimodal,42,22
7.452751391338168,bimodal,11,38
7.453678444452985,uniform,17,40
7.453733980572716,peripheral,24,48
7.453939011710685,peripheral,33,33
7.454298993977181,uniform,36,33
7.4548390610969655,peripheral,21,29
7.455151630977791,uniform,7,43
7.455220772267425,peripheral,44,29
7.45538517470737,peripheral,17,47
7.455455114256052,bimodal,12,44
7.455656073671243,peripheral,9,4
7.456128272335777,bimodal,2,6
7.456297817260802,bimodal,11,32
7.456408437101334,uniform,46,3
7.4567829312622225,uniform,44,16
7.457250652366772,peripheral,13,48
7.45777239010885,bimodal,28,44
7.457873100355357,uniform,42,23
7.4580596398180585,bimodal,6,6
7.458695203791372,peripheral,42,36
7.459279443621428,bimodal,34,45
7.459392943283655,uniform,36,48
7.45960550252798,uniform,45,2
7.460140050666982,uniform,16,19
7.460506674158979,peripheral,44,7
7.460691678693041,uniform,22,33
7.460698027367865,peripheral,40,41
7.460719514246857,peripheral,42,1
7.460831328799309,uniform,11,6
7.461117346933507,uniform,30,21
7.461678601338955,uniform,30,18
7.461751415136075,peripheral,37,2
7.461861720305432,peripheral,19,29
7.46222354755844,bimodal,34,48
7.462778871445356,uniform,7,12
7.463817779957869,bimodal,47,38
7.463848406531516,peripheral,50,20
7.4640854263136855,peripheral,21,32
7.464599306502664,bimodal,25,43
7.464790022162124,bimodal,35,48
7.465089702388405,bimodal,34,6
7.4653406312400055,bimodal,15,1
7.465777083320875,bimodal,39,21
7.466548206499482,bimodal,8,6
7.466642675359182,peripheral,21,33
7.466720232501762,bimodal,11,47
7.466756547273822,peripheral,29,14
7.467505895633466,uniform,40,19
7.467627230814258,peripheral,5,40
7.469384774452617,bimodal,37,32
7.4702337611817295,bimodal,13,5
7.470358605363512,peripheral,15,15
7.4704273785316975,bimodal,5,32
7.470928199725685,peripheral,6,9
7.471872045238612,peripheral,7,2
7.472002370313719,peripheral,12,4
7.472975943398973,uniform,14,33
7.473592447444323,peripheral,11,15
7.47442817170975,peripheral,42,30
7.474466485111407,bimodal,34,46
7.47468913442181,uniform,25,37
7.475012290620314,bimodal,35,1
7.475077001139959,uniform,40,21
7.476115587755128,peripheral,33,22
7.476286981305938,peripheral,30,27
7.47636825214847,bimodal,1,35
7.476506471744285,uniform,42,24
7.476603274238239,peripheral,31,32
7.477824800080231,peripheral,47,24
7.4782150236586045,uniform,33,50
7.478291119315196,peripheral,21,28
7.4783158065006745,peripheral,21,16
7.478416667164358,bimodal,46,16
7.47883267893312,bimodal,46,4
7.478931714749903,uniform,19,10
7.47895118304879,uniform,15,36
7.4789539015987945,uniform,45,16
7.479470498420982,uniform,3,2
7.479909959122304,uniform,4,3
7.480158772514291,bimodal,47,1
7.4802397596432515,peripheral,16,30
7.480243854381275,bimodal,17,45
7.4812677179496205,uniform,12,30
7.4816889228700445,uniform,13,20
7.481993455921175,bimodal,32,25
7.48231962075382,bimodal,19,24
7.48232890078012,peripheral,10,33
7.482589771609052,uniform,36,50
7.482985877200585,peripheral,41,43
7.48299634429892,bimodal,12,25
7.48314546923393,peripheral,20,31
7.483918920154464,bimodal,15,3
7.4840320778640566,bimodal,9,16
7.484675840473229,uniform,50,48
7.485149888756392,uniform,34,33
7.485225858477131,bimodal,14,34
7.485430342385272,peripheral,11,44
7.485704667327204,peripheral,32,4
7.487234196516127,peripheral,21,40
7.487511310854201,uniform,48,27
7.487859551804641,uniform,34,36
7.48923769140861,peripheral,43,23
7.489555887398783,bimodal,32,43
7.489750367285382,bimodal,6,2
7.489867636074496,peripheral,15,47
7.49000714376542,bimodal,30,29
7.490539825647198,bimodal,50,3
7.4910450305233915,uniform,11,45
7.491622975992192,uniform,28,30
7.491717959038918,bimodal,1,23
7.491834692637607,bimodal,15,39
7.492273653445698,bimodal,44,33
7.492928858078027,peripheral,40,31
7.492940002313455,bimodal,3,3
7.49295035721849,peripheral,38,12
7.493283434088794,uniform,19,28
7.493645043074803,peripheral,8,5
7.493775141639607,peripheral,17,32
7.4940374345331415,peripheral,37,33
7.49488967999312,uniform,44,25
7.495677068145433,uniform,3,28
7.495755689186065,peripheral,48,2
7.4959413414914655,bimodal,3,50
7.498332340401548,peripheral,43,33
7.498366658853511,peripheral,40,44
7.499045700717392,uniform,7,5
7.5001962520752,peripheral,48,50
7.500882760522071,uniform,16,25
7.501108330119395,uniform,21,1
7.5012171038989806,peripheral,25,29
7.501360893013355,peripheral,6,10
7.501527840233193,bimodal,38,2
7.501620835702759,peripheral,33,20
7.502201437887826,uniform,5,25
7.503489268221463,uniform,8,45
7.5035162550801395,peripheral,5,2
7.503613855254621,peripheral,35,8
7.503863189470613,bimodal,10,41
7.504411350362971,peripheral,3,25
7.5046878181094705,bimodal,8,4
7.504983475907788,bimodal,35,23
7.505004530174931,uniform,3,4
7.50768180402339,bimodal,14,35
7.507969073148231,uniform,48,50
7.508205442343892,bimodal,37,29
7.5084196869274,uniform,37,31
7.508699142663118,uniform,48,17
7.509504712439659,peripheral,34,30
7.509773648208945,bimodal,4,3
7.510043670673413,uniform,47,2
7.510508244029159,peripheral,47,27
7.510656196616735,bimodal,5,11
7.511703837142548,uniform,37,36
7.511746833783914,peripheral,20,39
7.511758307984925,uniform,39,40
7.511759224401329,peripheral,43,41
7.511786241192557,peripheral,20,19
7.512208001157509,peripheral,9,2
7.512675467886602,uniform,11,34
7.513486385108392,peripheral,9,30
7.513695053831697,peripheral,12,3
7.51400427144149,peripheral,44,50
7.514241802100745,uniform,14,4
7.515530590964953,bimodal,8,21
7.515624096466247,peripheral,35,12
7.515677140036491,peripheral,47,11
7.51570995141316,bimodal,1,39
7.515793622950106,peripheral,39,39
7.5160073325442935,bimodal,27,42
7.516198407341505,uniform,2,39
7.517017052180662,bimodal,39,37
7.517700315246207,peripheral,32,19
7.51783223884735,bimodal,37,46
7.518171537674276,peripheral,36,34
7.518797333249819,uniform,44,30
7.519517781396334,bimodal,26,38
7.519695551814177,peripheral,4,39
7.519808542047169,uniform,48,35
7.520378456054172,peripheral,36,18
7.521071112419595,peripheral,8,44
7.521102790410802,bimodal,38,50
7.52110970349773,peripheral,4,29
7.521279278099396,uniform,29,43
7.521346118462717,bimodal,31,22
7.521604185333228,uniform,46,26
7.521643462001831,bimodal,32,27
7.521690615535416,bimodal,2,44
7.522016225263779,uniform,32,45
7.5221021643486345,peripheral,23,42
7.522115138747115,peripheral,50,25
7.522433454307445,peripheral,35,18
7.522662421825462,bimodal,16,41
7.523224435528807,bimodal,36,48
7.5237456988335465,uniform,5,33
7.524277045756137,uniform,50,31
7.524652880618177,peripheral,48,28
7.525526212799887,peripheral,4,34
7.525660873758585,uniform,33,39
7.527771852868059,bimodal,38,12
7.528383509879408,uniform,1,8
7.5285080615277264,uniform,29,41
7.5289708239345625,bimodal,33,3
7.529275507835351,bimodal,18,32
7.530418638804694,bimodal,40,16
7.530480203540711,uniform,14,9
7.530972286094753,uniform,11,46
7.531361163946599,uniform,28,23
7.532130549366817,bimodal,20,38
7.532215790309958,bimodal,41,20
7.5322652837463355,uniform,5,26
7.532561479590042,bimodal,8,23
7.534836233795495,uniform,22,42
7.535253383901773,peripheral,1,44
7.535372735816481,uniform,34,27
7.535923946966817,uniform,30,44
7.535994215928793,uniform,22,6
7.5363025336840295,peripheral,37,43
7.536622160893142,bimodal,49,24
7.537525216693009,uniform,27,36
7.537728298318765,peripheral,2,36
7.537949507663989,uniform,4,37
7.5383513771571025,peripheral,6,18
7.539183831156094,peripheral,41,10
7.539238763509264,uniform,37,38
7.539381036251603,uniform,39,32
7.539546094780256,uniform,4,5
7.5410493915324395,peripheral,38,26
7.5411165823813535,peripheral,36,3
7.541233698828046,bimodal,42,26
7.54135705010411,bimodal,36,2
7.5418151597070455,uniform,26,47
7.543313054160941,uniform,33,40
7.543527351449471,peripheral,17,44
7.543762296984373,peripheral,40,16
7.545062893063047,peripheral,19,41
7.545910747992228,uniform,4,32
7.54616571540976,peripheral,42,50
7.546764525577934,bimodal,43,35
7.547011626512342,bimodal,48,24
7.547962951897219,bimodal,10,8
7.548211825369061,bimodal,24,31
7.548213918544997,bimodal,4,8
7.54885621922222,bimodal,32,13
7.549575009279546,peripheral,28,19
7.549627856773318,uniform,47,9
7.549692077961916,peripheral,46,32
7.550026923446991,bimodal,11,17
7.550271327769778,peripheral,38,36
7.5512987961117775,peripheral,41,30
7.551395106123439,peripheral,45,25
7.5518027571441895,bimodal,4,46
7.5520789850237975,uniform,30,17
7.552143623948923,bimodal,25,23
7.5521846290121095,bimodal,14,6
7.553247119762134,bimodal,9,25
7.553705701918615,uniform,37,22
7.554094572662393,uniform,1,3
7.554878732387289,peripheral,34,26
7.554939538985318,peripheral,14,48
7.555086958461353,bimodal,16,50
7.5553591093376244,peripheral,48,23
7.555635954810702,uniform,8,7
7.555856073113676,uniform,45,26
7.555888402834991,bimodal,47,27
7.556071282964776,bimodal,32,39
7.556163248733771,peripheral,27,43
7.556475863998625,bimodal,9,44
7.556840338312584,bimodal,44,18
7.557101965738427,uniform,8,29
7.55779701500117,peripheral,36,29
7.558755552477027,bimodal,3,4
7.558851100598234,uniform,18,45
7.558924167879364,peripheral,42,37
7.560210422059386,bimodal,39,23
7.56050709920283,peripheral,18,28
7.560616550295269,uniform,10,43
7.560809246047892,bimodal,35,30
7.561207917523877,bimodal,9,31
7.561868889525082,peripheral,23,46
7.562508943660433,peripheral,3,2
7.563196178731529,uniform,28,43
7.56461512752396,peripheral,49,17
7.565412921251901,uniform,11,35
7.565444803610378,uniform,38,27
7.565590540830415,central,0,40
7.565749034751063,bimodal,35,16
7.566053937867217,peripheral,29,44
7.566501276191046,bimodal,40,22
7.567755077218635,uniform,20,19
7.568170500840074,uniform,12,46
7.568297592819501,uniform,32,18
7.568492736476462,peripheral,33,43
7.569109252062406,bimodal,43,30
7.569237383353005,bimodal,45,1
7.569693822120645,uniform,6,44
7.569824692402699,peripheral,45,5
7.570273403949285,bimodal,41,48
7.570924490357149,uniform,25,26
7.571177102218188,peripheral,26,32
7.571531859994831,bimodal,30,31
7.572129350521454,peripheral,39,16
7.5724111289493985,peripheral,32,38
7.572769131546138,bimodal,24,49
7.573905391814426,peripheral,37,39
7.573943782562042,uniform,13,13
7.57408948512498,bimodal,50,22
7.574156622673954,peripheral,18,40
7.575980901177277,bimodal,3,45
7.576085010037437,uniform,4,11
7.576583364141363,peripheral,49,39
7.577443739684359,uniform,43,49
7.578233803595691,peripheral,32,27
7.578800780685657,bimodal,38,9
7.579505830962466,bimodal,39,27
7.579646641593861,peripheral,17,30
7.579780392979582,uniform,26,21
7.580154001632328,bimodal,1,4
7.5805380942844565,bimodal,47,44
7.580606033939325,peripheral,3,12
7.580675338568741,uniform,48,34
7.580758948723307,peripheral,43,15
7.581905593495636,uniform,5,1
7.581997240788864,uniform,23,30
7.5821078935407,uniform,11,42
7.58224270603721,uniform,5,3
7.582435198314606,bimodal,34,31
7.5839555212731975,peripheral,32,22
7.5842120190821545,uniform,6,8
7.584535922985407,peripheral,31,24
7.585325730093349,bimodal,24,35
7.58654992382146,uniform,46,7
7.587188370629905,uniform,15,37
7.587213650414304,uniform,44,31
7.5873036725103375,uniform,21,48
7.5874490250382625,peripheral,3,13
7.588385737077675,peripheral,8,24
7.588506074431156,peripheral,7,9
7.588669252971766,peripheral,46,11
7.588907767629124,peripheral,48,33
7.589645028012433,bimodal,47,34
7.590078817925399,bimodal,11,2
7.590743379545508,uniform,14,46
7.590976349901474,peripheral,50,13
7.591320012254085,uniform,7,30
7.591948113719596,bimodal,29,45
7.592065196283848,bimodal,9,3
7.592076076818271,uniform,3,32
7.592378581016083,bimodal,32,37
7.592794427504184,uniform,23,50
7.5932870764984886,uniform,25,23
7.5934838007893655,bimodal,18,29
7.593964409950379,uniform,45,49
7.594091309733724,uniform,30,32
7.594399694861416,bimodal,43,48
7.594461124460931,peripheral,28,46
7.595080403343358,bimodal,10,1
7.595636405508543,uniform,5,45
7.59598773283734,bimodal,13,4
7.5960081226632905,peripheral,2,40
7.596512652771028,peripheral,50,40
7.596948049451687,peripheral,38,48
7.597413248720444,peripheral,25,47
7.5974210769018145,peripheral,1,7
7.597681188827787,peripheral,47,6
7.597999964341963,uniform,19,21
7.598074243813229,peripheral,41,34
